"cod_cliente","edad_cliente","margen_beneficio","sdo_financiacion","sdo_inversion","sdo_inversion_fuera_bal","sdo_inversion_no_T1","sdo_financiacion_no_T1","imp_domiciliaciones_cargo","imp_cuota_pres_hip","imp_tarj_credito","imp_tarj_debito","imp_domiciliaciones_nom","imp_domiciliaciones_pen","imp_domiciliaciones_desem","sdo_imposiciones_plazo","sdo_fondos_inversion","sdo_plan_pensiones","sdo_seguros_ahorro","sdo_cta_vivienda","sdo_descubierto","sdo_cta_vista","sdo_avales","sdo_pres_hipotecarios","sdo_pres_personales","sdo_valores","imp_movimientos_cargo","imp_movimientos_abono","num_movimientos_cargo","num_movimientos_abono","num_accesos_banca_elec","flag"
"Client25572",40,46.48,22884.54,276.01,0.0,276.01,22884.54,178.54,341.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.01,0.0,22884.54,0.0,0.0,-226.49,82.0,5,3,0,"N"
"Client26059",37,5.31,0.0,4314.79,3580.77,4314.79,0.0,164.33,0.0,1099.06,0.0,1255.2,0.0,0.0,0.0,0.0,3388.64,0.0,0.0,0.0,4314.79,0.0,0.0,0.0,0.0,-1152.33,1255.2,25,3,11,"N"
"Client26139",58,3.21,101.27,162.9,3657.53,162.9,101.27,178.9,0.0,101.27,417.82,0.0,0.0,428.0,0.0,0.0,0.0,3651.73,0.0,0.0,162.9,0.0,0.0,0.0,0.0,-499.65,549.0,17,4,0,"S"
"Client26171",54,-148.07,212712.11,15997.83,0.0,15997.83,212712.11,236.44,765.07,173.87,622.94,0.0,0.0,0.0,10002.0,0.0,0.0,0.0,0.0,0.0,5997.83,0.0,202531.89,10002.0,0.0,-890.56,304.7,7,3,3,"S"
"Client26203",52,61.56,1286.56,258.2,0.0,258.2,1286.56,577.99,0.0,269.55,102.0,1368.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.2,0.0,0.0,1008.26,0.0,-1271.98,602.0,10,4,4,"S"
"Client26424",61,110.68,5202.0,161.81,0.0,161.81,5202.0,69.38,0.0,0.0,0.0,0.0,639.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.81,0.0,0.0,5202.0,0.0,-3606.29,5202.0,10,3,0,"S"
"Client26430",52,43.66,11331.16,748.61,0.0,748.61,11331.16,987.7,0.0,52.0,54.73,1604.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748.61,0.0,0.0,10005.13,0.0,-191.05,3.7,8,3,0,"S"
"Client26510",50,-88.07,355137.98,14355.2,4116.33,14355.2,355137.98,1345.47,1665.08,0.0,1260.39,2909.77,0.0,0.0,0.0,0.0,0.0,4013.0,0.0,0.0,14355.2,0.0,354964.23,0.0,0.0,-3305.34,452.03,35,4,3,"N"
"Client26801",45,16.33,3303.9,2039.76,0.0,2039.76,3303.9,1051.61,0.0,0.0,0.0,4041.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2039.76,0.0,0.0,3303.9,0.0,-205.73,4041.2,3,3,4,"S"
"Client26814",46,5.76,86914.45,526.93,0.0,526.93,86914.45,0.0,306.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.93,0.0,86914.45,0.0,0.0,-1071.25,202.0,4,3,0,"N"
"Client26980",41,147.44,59875.37,1190.47,0.0,1190.47,59875.37,613.85,388.65,0.0,0.0,1179.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1190.47,0.0,59479.85,0.0,0.0,-812.17,178.0,10,3,0,"S"
"Client27003",49,0.33,26039.03,530.73,0.0,530.73,26039.03,223.33,203.32,735.61,0.0,899.58,0.0,342.58,0.0,0.0,0.0,0.0,0.0,0.0,530.73,0.0,25377.42,0.0,0.0,-1649.92,1521.74,20,5,0,"S"
"Client27057",63,8.15,0.0,1994.08,0.0,1994.08,0.0,220.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.08,0.0,0.0,0.0,0.0,-26.45,2002.0,3,3,0,"S"
"Client27155",30,34.74,9356.36,255.19,0.0,255.19,9356.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.19,0.0,0.0,9356.36,0.0,0.0,2.09,0,4,4,"N"
"Client27230",50,-21.68,29407.9,0.0,39.2,0.0,29407.9,0.0,159.55,0.0,0.0,991.92,0.0,0.0,0.0,0.0,39.22,0.0,0.0,0.0,0.0,0.0,29407.9,0.0,0.0,0.0,0.0,0,0,0,"N"
"Client27274",67,8.83,0.0,2093.22,0.0,2093.22,0.0,114.35,0.0,0.0,0.0,0.0,1114.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2093.22,0.0,0.0,0.0,0.0,-248.0,0.0,3,0,0,"N"
"Client27515",53,21.34,17679.58,60752.02,0.0,60752.02,17679.58,401.41,345.46,610.9,0.0,1654.51,0.0,0.0,55002.0,0.0,0.0,0.0,0.0,0.0,5752.02,0.0,17679.58,0.0,0.0,-669.17,2117.95,20,6,4,"N"
"Client27678",30,-4.4,0.0,5445.93,0.0,5445.93,0.0,121.2,0.0,0.0,271.73,1135.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5445.93,0.0,0.0,0.0,0.0,-1072.98,1135.36,15,3,16,"N"
"Client27799",51,-57.09,68940.51,442.91,0.0,442.91,68940.51,141.01,570.71,224.11,0.0,1039.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.91,0.0,68371.4,0.0,0.0,-305.07,4.06,6,3,4,"S"
"Client27856",48,8.51,100.25,3048.86,29.73,3048.86,100.25,328.25,0.0,40.0,1100.55,3618.06,0.0,0.0,0.0,0.0,30.56,0.0,0.0,0.0,3048.86,0.0,0.0,0.0,0.0,-200.87,0.0,7,0,9,"N"
"Client27865",48,10.9,339.82,432.4,0.0,432.4,339.82,206.57,0.0,0.0,171.63,940.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.4,0.0,0.0,339.82,0.0,-987.2,663.63,16,4,7,"S"
"Client27888",70,8.29,395.02,332.73,0.0,332.73,395.02,31.35,0.0,0.0,122.0,0.0,801.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.73,0.0,0.0,0.0,0.0,-808.37,801.71,10,3,0,"S"
"Client28068",38,4.08,0.0,750.07,0.0,750.07,0.0,172.33,0.0,0.0,243.71,613.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.07,0.0,0.0,0.0,0.0,-975.82,613.16,6,4,13,"N"
"Client28123",55,-79.66,87176.31,2109.05,0.0,2109.05,87176.31,166.16,875.48,372.46,672.0,3385.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2109.05,0.0,86844.35,0.0,0.0,-2350.24,3990.0,14,4,0,"S"
"Client28314",44,17.34,89254.19,284.28,0.0,284.28,89254.19,419.71,415.28,0.0,902.16,1213.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.28,0.0,88965.69,0.0,0.0,-618.39,1688.66,22,4,0,"N"
"Client28349",40,13.85,360.43,1639.89,0.0,1639.89,360.43,112.2,0.0,963.36,0.0,2731.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1639.89,0.0,0.0,360.43,0.0,-875.93,21.99,17,3,11,"S"
"Client28377",65,58.03,22754.61,17841.7,0.0,17841.7,22754.61,542.51,205.89,0.0,524.82,293.66,1158.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17841.7,0.0,11754.61,11002.0,0.0,-3506.49,12876.54,46,7,12,"S"
"Client28426",61,15.85,20501.05,16734.4,4163.21,16734.4,20501.05,535.17,383.33,0.0,1326.07,1926.25,0.0,0.0,11602.0,0.0,4106.95,0.0,0.0,0.0,5134.4,0.0,20501.05,0.0,0.0,-2450.13,2119.53,27,4,25,"N"
"Client28513",41,98.26,80195.84,3569.43,0.0,3569.43,80195.84,187.9,448.47,0.0,753.78,1135.15,685.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3569.43,0.0,80195.84,0.0,0.0,-1835.15,1819.14,21,4,4,"S"
"Client28580",75,-31.92,70352.24,93635.81,0.0,93635.81,70352.24,374.92,718.14,0.0,0.0,0.0,2045.59,0.0,88002.0,0.0,0.0,0.0,0.0,0.0,5635.81,0.0,70352.24,0.0,0.0,-79.2,388.67,3,3,15,"N"
"Client28583",45,19.83,6692.81,300.47,0.0,300.47,6692.81,207.01,316.89,0.0,156.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.47,0.0,6692.81,0.0,0.0,-537.68,0.0,15,0,0,"S"
"Client28602",45,6.52,297.73,0.0,0.0,177.95,297.73,0.0,0.0,47.22,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,"S"
"Client28638",39,72.21,72550.84,6714.35,0.0,6714.35,72550.84,553.23,419.12,0.0,657.02,1329.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6714.35,0.0,72550.84,0.0,0.0,-1139.4,0.0,17,0,4,"N"
"Client28673",71,8.59,0.0,2320.55,0.0,2320.55,0.0,49.52,0.0,0.0,0.0,0.0,634.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2320.55,0.0,0.0,0.0,0.0,-19.7,13.33,3,3,0,"N"
"Client28728",53,23.57,11635.44,10459.7,6921.24,10459.7,11635.44,386.48,382.59,265.22,153.9,3786.03,0.0,0.0,0.0,6918.98,19160.11,0.0,0.0,0.0,10459.7,0.0,11372.22,0.0,0.0,-849.71,0.0,11,0,11,"N"
"Client28737",43,56.99,2106.64,2950.38,2807.74,2950.38,2106.64,351.41,0.0,0.0,2968.13,1199.84,0.0,0.0,0.0,0.0,2774.02,0.0,0.0,0.0,2950.38,0.0,0.0,0.0,0.0,-3355.55,0.0,14,0,8,"S"
"Client28833",42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,"N"
"Client28841",57,-14.83,31248.52,264.67,0.0,264.67,31248.52,5.76,234.26,27.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.67,0.0,31248.52,0.0,0.0,-2.16,0.0,3,0,0,"N"
"Client28917",41,-13.02,88459.2,205.82,1888.18,205.82,88459.2,295.37,548.88,425.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1881.31,0.0,0.0,205.82,0.0,88185.22,0.0,0.0,-1780.83,1044.72,13,4,0,"N"
"Client28983",39,61.16,39214.27,2906.68,0.0,2906.68,39214.27,73.86,255.26,252.0,0.0,2671.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2906.68,0.0,27152.17,12064.2,0.0,-998.0,2671.35,8,3,0,"S"
"Client29008",42,16.53,0.0,21423.04,0.0,21423.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20172.88,0.0,0.0,0.0,0.0,0.0,1252.16,0.0,0.0,0.0,0.0,-43.82,111.12,4,3,0,"N"
"Client29074",49,-57.06,84923.49,5692.76,0.0,5692.76,84923.49,911.18,537.28,533.03,0.0,3432.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5692.76,0.0,84187.12,0.0,0.0,-1385.04,0.0,11,0,12,"S"
"Client29105",63,39.98,966.55,334.09,0.0,334.09,966.55,0.0,0.0,112.0,1092.02,0.0,1288.19,0.0,52.0,0.0,0.0,0.0,0.0,0.0,284.09,0.0,0.0,0.0,0.0,-956.55,1288.19,15,3,0,"S"
"Client29136",36,-40.16,49325.38,1228.33,0.0,1228.33,49325.38,482.53,486.2,318.68,0.0,984.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1228.33,0.0,48950.29,0.0,0.0,-250.96,502.0,6,3,10,"N"
"Client29174",61,12.51,0.0,4588.9,0.0,4588.9,0.0,458.14,0.0,0.0,0.0,1158.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4588.9,0.0,0.0,0.0,0.0,-1771.55,302.0,20,3,0,"N"
"Client29255",56,43.75,158.0,49045.7,0.0,49045.7,158.0,800.91,0.0,158.0,2549.95,3600.39,0.0,0.0,30002.0,0.0,26287.92,0.0,0.0,0.0,19045.7,0.0,0.0,0.0,3569.81,-3558.65,8.58,32,4,5,"N"
"Client29346",49,-7.52,49214.89,1840.93,5877.29,1840.93,49214.89,218.25,376.13,0.0,211.02,0.0,0.0,0.0,0.0,0.0,5846.0,0.0,0.0,0.0,1840.93,0.0,49214.89,0.0,0.0,-320.9,1194.26,6,4,3,"N"
"Client29351",37,83.39,11488.81,1067.56,0.0,1067.56,11488.81,352.91,0.0,521.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1067.56,0.0,0.0,11212.46,0.0,-327.39,1344.2,8,4,18,"S"
"Client29362",47,76.48,61119.7,194.49,0.0,194.49,61119.7,268.19,392.64,0.0,497.11,1019.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.49,0.0,60931.31,0.0,0.0,-1130.87,702.01,11,4,0,"S"
"Client29440",34,58.91,1455.0,452.46,0.0,452.46,1455.0,2390.65,0.0,135.11,565.9,0.0,0.0,257.64,0.0,0.0,0.0,0.0,0.0,0.0,452.46,0.0,0.0,0.0,0.0,-2075.13,2230.9,29,16,9,"S"
"Client29449",48,57.49,2248.7,1324.28,0.0,1324.28,2248.7,1193.24,0.0,0.0,1438.25,5903.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1324.28,0.0,0.0,1961.4,0.0,-3364.57,5656.62,21,4,0,"S"
"Client29491",42,25.39,18867.48,1332.24,0.0,1332.24,18867.48,36.93,355.2,0.0,1267.49,1375.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1332.24,0.0,12091.84,6710.88,0.0,-1314.05,1556.08,23,4,0,"N"
"Client29502",39,51.39,36018.46,415.99,31.19,415.99,36018.46,31.9,412.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.57,0.0,0.0,0.0,415.99,0.0,33492.99,2527.47,0.0,-561.0,425.09,7,3,0,"N"
"Client29546",56,-15.81,16632.77,4073.25,0.0,4073.25,16632.77,161.21,279.48,1702.0,0.0,1980.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4073.25,0.0,16632.77,0.0,0.0,-275.48,815.4,3,3,0,"N"
"Client29553",54,12.0,36200.6,1184.26,0.0,1184.26,36200.6,526.08,258.85,64.89,472.46,1095.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184.26,0.0,35194.49,0.0,0.0,-549.64,1300.68,28,4,0,"N"
"Client29590",48,6.7,0.0,1255.77,0.0,1255.77,0.0,0.0,0.0,1982.0,0.0,1452.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1255.77,0.0,0.0,0.0,0.0,-878.0,0.0,11,0,0,"N"
"Client29608",61,43.04,8392.4,1070.36,0.0,1070.36,8392.4,431.45,0.0,0.0,632.0,1215.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070.36,0.0,0.0,8392.4,0.0,-983.92,32.93,12,4,9,"S"
"Client29638",58,36.95,61099.78,1264.33,34.28,1264.33,61099.78,996.49,431.75,262.29,0.0,1176.43,0.0,0.0,0.0,0.0,34.4,0.0,0.0,0.0,1264.33,0.0,53239.7,6111.99,0.0,-1200.15,2789.77,18,7,37,"S"
"Client29904",65,3.24,0.0,1381.34,0.0,1381.34,0.0,238.07,0.0,0.0,0.0,0.0,1125.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1381.34,0.0,0.0,0.0,0.0,-452.51,103.26,4,3,0,"S"
"Client30059",47,-5.34,51434.31,38.44,6282.81,38.44,51434.31,401.18,428.31,201.98,0.0,2732.0,0.0,0.0,0.0,6194.36,276.9,0.0,0.0,0.0,38.44,0.0,50981.34,0.0,0.0,-651.4,1367.0,10,3,0,"S"
"Client30108",54,17.72,0.0,1585.01,0.0,1585.01,0.0,180.0,0.0,0.0,2219.45,2313.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1585.01,0.0,0.0,0.0,0.0,-1986.92,0.0,47,0,0,"N"
"Client30146",27,2.49,0.0,102.64,0.0,102.64,0.0,22.24,0.0,0.0,318.99,405.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.64,0.0,0.0,0.0,0.0,-243.27,7.95,13,3,22,"N"
"Client30153",70,10.61,5185.07,233.7,0.0,233.7,5185.07,0.0,225.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.7,0.0,5185.07,0.0,0.0,0.0,0.0,0,0,0,"N"
"Client30172",28,8.46,0.0,2835.28,0.0,2835.28,0.0,15.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2835.28,0.0,0.0,0.0,0.0,0.0,242.0,0,3,0,"S"
"Client30215",30,4.46,0.0,4922.67,0.0,4922.67,0.0,61.91,0.0,0.0,119.4,1511.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4922.67,0.0,0.0,0.0,0.0,-925.71,1537.68,9,4,0,"N"
"Client30236",46,16.06,37946.92,0.0,0.0,0.0,37946.92,0.0,366.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37946.92,0.0,0.0,-368.0,372.0,4,3,0,"N"
"Client30417",60,80.16,46151.61,32502.0,0.0,32502.0,46151.61,0.0,391.29,0.0,0.0,0.0,0.0,0.0,32502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46151.61,0.0,0.0,0.0,0.0,0,0,0,"S"
"Client30585",59,0.19,91533.39,552.69,0.0,552.69,91533.39,1628.93,520.59,289.91,0.0,2373.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.69,0.0,84301.55,6945.93,0.0,-1683.7,3330.25,9,4,0,"S"
"Client30593",56,112.44,2892.54,0.0,495.74,0.0,2892.54,236.61,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,495.74,0.0,0.0,577.6,0.0,0.0,0.0,2238.94,0.0,-381.62,1397.39,8,4,0,"S"
"Client30793",38,21.66,1894.88,652.35,0.0,652.35,1894.88,43.4,0.0,512.71,0.0,1059.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.35,0.0,0.0,1582.17,0.0,-233.39,92.0,6,3,7,"S"
"Client30810",43,158.01,33849.21,1096.87,0.0,1096.87,33849.21,987.85,304.09,136.27,152.0,1505.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1096.87,0.0,33714.94,0.0,0.0,-540.06,462.02,7,3,9,"S"
"Client30974",43,25.76,31259.05,8368.26,0.0,8368.26,31259.05,163.15,387.09,0.0,1146.47,993.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8368.26,0.0,31081.58,0.0,0.0,-879.15,1586.29,18,4,0,"N"
"Client31026",45,20.11,28495.29,69.25,0.0,69.25,28495.29,436.25,297.64,646.04,0.0,1412.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.25,0.0,27049.9,1049.87,0.0,-7.86,0.0,3,0,7,"S"
"Client31087",58,10.94,0.0,17418.7,0.0,17418.7,0.0,92.53,0.0,0.0,0.0,1160.21,0.0,0.0,8002.0,0.0,0.0,0.0,0.0,0.0,9418.7,0.0,0.0,0.0,0.0,-1216.29,2.46,7,3,0,"N"
"Client31102",53,6.22,0.0,25.57,0.0,25.57,0.0,215.23,0.0,0.0,0.0,1011.56,0.0,269.12,0.0,0.0,0.0,0.0,0.0,0.0,25.57,0.0,0.0,0.0,0.0,-981.23,1003.7,6,3,0,"S"
"Client31156",48,37.61,380.31,452.7,0.0,452.7,380.31,53.69,0.0,337.06,840.0,1388.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.7,0.0,0.0,0.0,0.0,-1018.0,0.0,7,0,10,"S"
"Client31193",56,111.58,31128.54,27037.15,3846.71,27037.15,31128.54,1161.13,237.11,0.0,2127.38,967.06,0.0,0.0,0.0,0.0,3846.71,0.0,0.0,0.0,27037.15,0.0,31128.54,0.0,0.0,-1542.24,967.06,18,3,10,"S"
"Client31207",50,28.9,7776.08,759.4,0.0,759.4,7776.08,156.7,0.0,0.0,1518.4,1488.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759.4,0.0,0.0,7776.08,0.0,-1112.37,642.95,15,6,18,"S"
"Client31216",68,8.54,75.72,7208.78,35504.05,7208.78,75.72,0.0,0.0,75.72,0.0,0.0,1125.28,0.0,0.0,0.0,23019.43,0.0,0.0,0.0,7208.78,0.0,0.0,0.0,0.0,-931.05,1125.28,13,3,3,"N"
"Client31391",61,236.21,14347.71,6363.28,0.0,6363.28,14347.71,121.91,0.0,0.0,426.68,1451.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6363.28,0.0,0.0,14347.71,0.0,-526.45,13.21,17,4,8,"S"
"Client31524",50,-67.97,48269.6,0.0,18908.82,0.0,48269.6,0.0,431.85,0.0,0.0,3469.46,0.0,0.0,0.0,3868.44,0.0,15010.46,0.0,0.0,0.0,0.0,48269.6,0.0,0.0,0.0,0.0,0,0,3,"N"
"Client31548",44,15.62,360.01,3893.44,3334.42,3893.44,360.01,100.94,0.0,1522.11,0.0,1383.51,0.0,0.0,0.0,0.0,3303.12,0.0,0.0,0.0,3893.44,0.0,0.0,341.0,0.0,-2102.72,1383.51,23,3,4,"S"
"Client31565",70,16.82,0.0,13382.53,0.0,13382.53,0.0,341.89,0.0,0.0,740.78,0.0,1100.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13382.53,0.0,0.0,0.0,0.0,-460.9,117.57,5,3,0,"N"
"Client31585",44,220.09,117057.99,5901.55,3780.85,5901.55,117057.99,1126.57,760.68,330.62,2288.92,5765.96,0.0,0.0,0.0,3687.93,0.0,0.0,0.0,0.0,5901.55,0.0,113911.85,2771.67,0.0,-4092.4,8065.96,27,8,10,"S"
"Client31620",44,15.62,360.01,3893.44,3334.42,3893.44,360.01,100.94,0.0,1522.11,0.0,1383.51,0.0,0.0,0.0,0.0,3303.12,0.0,0.0,0.0,3893.44,0.0,0.0,341.0,0.0,-2102.72,1383.51,23,3,4,"S"
"Client31661",74,56.22,16782.34,303.31,0.0,303.31,16782.34,136.37,285.16,258.84,0.0,0.0,1275.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.31,0.0,15282.32,579.27,0.0,-134.97,1275.31,6,3,0,"S"
"Client31690",43,-26.71,40191.54,1542.95,0.0,1542.95,40191.54,492.71,303.93,0.0,0.0,1064.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542.95,0.0,40110.12,0.0,0.0,-940.71,759.38,8,4,0,"S"
"Client31767",61,42.82,40789.09,0.0,0.0,0.0,40789.09,0.0,735.35,1177.26,0.0,0.0,2556.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38271.34,917.91,0.0,0.0,0.0,0,0,0,"S"
"Client31778",38,7.16,147029.9,3812.4,0.0,3812.4,147029.9,160.12,978.41,172.91,1287.23,1412.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3812.4,0.0,139397.34,7441.39,0.0,-2784.47,4141.64,21,10,25,"S"
"Client31849",39,-56.61,66746.67,7857.83,0.0,7857.83,66746.67,0.0,397.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7857.83,0.0,66721.92,0.0,0.0,0.0,802.0,0,3,5,"N"
"Client31897",53,16.65,2410.07,486.52,549.79,486.52,2410.07,124.62,0.0,0.0,409.83,882.82,0.0,0.0,0.0,0.0,0.0,549.79,0.0,0.0,486.52,0.0,0.0,2410.07,0.0,-420.13,22.0,10,3,0,"S"
"Client31949",36,16.49,0.0,7475.08,0.0,7475.08,0.0,0.0,0.0,0.0,1103.94,691.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7475.08,0.0,0.0,0.0,0.0,-449.59,3.52,15,3,0,"S"
"Client31973",41,6.54,57891.18,1763.83,420.71,1763.83,57891.18,375.87,445.68,0.0,1929.37,977.84,0.0,0.0,0.0,0.0,417.82,0.0,0.0,0.0,1763.83,0.0,57313.25,0.0,0.0,-1471.79,392.0,23,4,0,"S"
"Client32069",54,22.56,18505.17,6243.99,0.0,6243.99,18505.17,1229.48,740.59,0.0,858.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6243.99,0.0,18505.17,0.0,0.0,-1912.15,1298.13,34,6,7,"N"
"Client32160",69,2.74,0.0,1233.91,0.0,1233.91,0.0,286.72,0.0,0.0,0.0,0.0,2035.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1233.91,0.0,0.0,0.0,0.0,-1800.64,2035.26,10,3,0,"N"
"Client32171",50,12.66,0.0,7873.95,3958.04,7873.95,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,7072.85,0.0,3907.46,0.0,0.0,0.0,803.2,0.0,0.0,0.0,0.0,-358.0,0.0,14,0,0,"N"
"Client32319",62,6.68,0.0,3191.94,0.0,3191.94,0.0,929.13,0.0,0.0,0.0,1270.91,388.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3191.94,0.0,0.0,0.0,0.0,-1375.66,1740.76,11,5,0,"N"
"Client32455",44,64.02,1884.66,0.0,0.0,0.0,1884.66,404.76,0.0,369.72,795.06,1524.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1255.73,0.0,0.0,0.0,0.0,0.0,-208.0,52.0,4,3,7,"N"
"Client32527",44,64.02,1884.66,0.0,0.0,0.0,1884.66,404.76,0.0,369.72,795.06,1524.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1255.73,0.0,0.0,0.0,0.0,0.0,-208.0,52.0,4,3,7,"S"
"Client32570",35,-44.31,66305.0,0.0,0.0,0.0,66305.0,0.0,447.72,85.9,0.0,844.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66305.0,0.0,0.0,0.0,0.0,0,0,0,"S"
"Client32681",36,42.86,2718.43,1167.74,0.0,1167.74,2718.43,736.32,0.0,149.41,749.78,1385.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1167.74,0.0,0.0,837.78,0.0,-1499.84,1516.11,34,5,25,"S"
"Client32689",40,-102.89,123686.36,79456.51,8696.86,79456.51,123686.36,196.68,543.75,1257.07,0.0,2043.01,0.0,0.0,35014.75,0.0,6376.4,2275.21,4.75,0.0,44443.76,0.0,122741.07,0.0,1691.82,-1477.69,0.0,15,0,0,"N"
"Client32724",47,7.06,0.0,527.0,66.58,527.0,196194.61,217.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.58,0.0,0.0,0.0,527.0,0.0,0.0,0.0,0.0,-330.0,859.0,8,7,0,"S"
"Client32862",27,2.36,281.65,11.35,55.99,11.35,281.65,0.0,0.0,281.65,0.0,0.0,0.0,0.0,0.0,0.0,55.38,0.0,0.0,0.0,11.35,0.0,0.0,0.0,0.0,-477.58,472.0,5,4,5,"S"
"Client32871",38,17.37,4308.89,342.77,5403.04,342.77,4308.89,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5393.22,0.0,0.0,342.77,0.0,0.0,4308.89,0.0,0.0,0.0,0,0,4,"N"
